user_id,item_id,rating_real
AGXEQQGWH5CIVXTERUMHDLL6QAOQ,B00TCI0P3I,4.0
AHFK3GIHMIWY4UG3EDC3XZBZTWFA,B00DV1IUNE,5.0
AG27XJS57LHUB3IX53KUSL3YPCNQ,B079DBS447,5.0
AHCJDOVAFGCPO6YUGCWTY2U26SVA,B00H1UK3UO,4.0
AG26BEAXLP5UJFVQXUE4OXMSRHMQ,B00NK1GLM2,5.0
AE4W5JNJMTBCQP3E6574M3KXKLYA,B06ZY9T5Y5,5.0
AG5PDHAD3ZKECM4OE332JVABIQZQ,B004DERF5M,5.0
AEO6USZUTHSN4JP436NIE5YMI3QQ,B074P1B728,5.0
AE372JACMR3YN6SDAIZM4UBJPFDQ,B00U8W06CM,3.0
AG3NZ6X4Q63UQNB7EZPUDYJYUMVA,B002QE3CTY,4.0
AEIL5YJ5LNDGXMW2PJGABI53I5OA,B08C9X5R1G,5.0
AH5BTU537HRV4WCY6BIBIDDM2KGQ,B01MFGX5GI,4.0
AFHJ5OSJ6L27TC2M7ICRLSUFO7YQ,B011URV0VY,1.0
AGHOWMHLJMEAMKWBLPCV7PE2O2FA,B00BT0JB0A,5.0
AFWVU3SZRFCVNMQV4U6PYXCQ7WGA,B0034DGPEU,3.0
AETJPCDF62PNQJBNNDM6T3RCVUXQ,B07YBTCMPH,3.0
AEM3EJDWXD5VAJHBHWW5LGZVK4WA,B00YAW67K6,5.0
AFAS7RP6OMYUQ7ZRJJNJXXSTQATA,B008391QB2,5.0
AHMPFXC5E7JZOMNFB3JSP27SWN2Q,B00BLFR8OY,4.0
AETCLHQU6LDHI44SW44D3W6IFVYA,B01122BZNK,4.0
AE3YJE3MCP3FQ2D7JXCJPFB6EZGQ,B0074VTHBQ,5.0
AEDE4FZ4UVKVLKOCNM3QBRPCMHNA,B01B00KQ2K,5.0
AGHOWMHLJMEAMKWBLPCV7PE2O2FA,B005R21RIK,3.0
AEVMRF5RSZ2AYNTOFRJ4MY3UAMKQ,B08NLXR9V5,5.0
AH5KMNAVWFIIH52QXIFCH74ZFLGQ,B007R731MS,5.0
AETPEV5I4V2WUFFJR5JF2OFUFWLQ,B005YRL04Y,5.0
AFG6N2D2343ZAA3E44QIG2QGNYCQ,B000FBFMZ2,5.0
AGCWREF4DW6BYM3WKR733DXRQJTA,B008QYT6FC,4.0
AHRUB5OSLVDDGERSOZJBLKKGBT6Q,B08G1M1FX7,5.0
AHOCOSJFV6B4BASKJYELRELFALPQ,B00NRQLWJW,4.0
AFBLKCVZEIMX2BJDZTCK7WZYDRKQ,B01KZOA32U,4.0
AHORWDUASCJWOSOEZPQHAF7I6OFQ,B004U7HSV8,5.0
AFUX3RRLR5X37OGRUYSDCXYD4UFQ,B07NCY8CXD,5.0
AGSOVZC55A3AKQPCXQNNALMKSCVA,B01NCQOPFD,4.0
AHEW3YKPEON3LWTXPNNDSK2MHA6A,B07FPS89MX,4.0
AGPRJTSQQMRCUI2RVZ42DNZOZZYA,B01B6E6OKI,5.0
AHAJOUWL2VWSEJ2WEMWIOGWFKCAQ,B0184ZLSN0,5.0
AGQU5FA73MKWC32ZOLYMCKF75JIQ,B00DZZ2KYQ,3.0
AEUBRZQ6NUK3XUS6WQ55OE463JWQ,B075818VDG,4.0
AHH5W6SQRRJKQJM5H3CPSSUDPCTA,B0087JTAKW,2.0
AH7BC4R5DVHK5S4PTU2GJEHZMA7A,B003H4I58K,5.0
AEZKU7WUO64SYVVIEW3I6RK4LSZA,B00896POTO,5.0
AGZRMLIPWD5MGRB4M5LCQWQ3OXSQ,B00FCZC2KE,5.0
AFO7XTJRBHMBZXXIOQGOUWG5PLLQ,B07NL5VP9J,5.0
AGZEH6SK3S4JT6YLSACESLTKWL3Q,B084V22LYF,5.0
AFKHFROXLG3EM54GRC7VK2HF424A,B08T6XN4FP,4.0
AEALOLQRPZ4J6L75AG5HGS7V52QA,B07WZ7SB5D,3.0
AHQK2MF2BEO2QEGBBJSLXLZTZ6ZQ,B00896POTO,5.0
AEHJGRWPHSZS6DSJTIIAMLW5NQ4Q,B07J5DBT4T,5.0
AEY4UDDYYBPSYVNGCCZY4VOFADEQ,B008E9VENQ,5.0
AEHBLLKAU23FQI2ZJHFFBBRHE6BQ,B00G8ELS62,5.0
AEQ7DACOMWUEEQAAWTB77P2KKXLA,B00GEEB730,5.0
AF4WEMSCAYQOCV2MKEO6ZV24S4YQ,B073FD6WD6,4.0
AEVUQAQRFMOGUCSBV7EZ5C2RS7FQ,B004XWPWPE,4.0
AG56Y3RCGPYNY2J4DAUPFQ7IDYNA,B00JSW7IH4,5.0
AFTKTLP3DXB4TI5W6QS3DE3YQRCA,B008454X2Y,4.0
AH4PD33XUHAZEUKI5OPGGFAQVNZQ,B074QP3V2Z,4.0
AEGBQJ7OSIHPMPGOOZZ5KFFCXHHA,B07PCPYWMV,5.0
AHBMJMJGBS7S6JIVOQHBFLKBJLNA,B007SRWAEW,4.0
AEXT726BWIXO22CCZQZVQ23HGNQA,B01M10EFKJ,5.0
AEGEPZON5NTN5H33IU63R3A56FJQ,B0106QTOAO,4.0
AF2HWSD6PRYU7XITKUF2MBOIUSUA,B073XJDDLJ,5.0
AHZ6YGCCAC7MUQUO62PB6R7NCCHQ,B00A0NOF7G,4.0
AHJCGBQJ524JWDIDDRK3RF63EL2A,B07SLZ9LMN,5.0
AH6ONMQ5LPIXRET3TCPWLONLU7RA,B07XNG5L99,5.0
AHMNKASRDFKV5GUOHIX4SDJP6C4Q,B00CKY8SVM,5.0
AGXUDV4QX7CMK7J5VROEXAQJUNKA,B01557MW80,4.0
AEY4N2BI57OIY62WV5TISFJDXHHA,B007Y7L3EO,5.0
AGDWP2IUWWUQBCDWRLBMXD57JHAQ,B016VAQVXM,5.0
AES2RIGB4NR7OFRSH2FKFQFD433A,B01NGT8YVM,4.0
AGOGNDVMZZP46A2JZSUDIYFSNGVQ,B075VCZ4VT,5.0
AFOPFPIFIQOLY5ENFUIS5L6N5PUQ,B004P8JPS6,4.0
AELRXKLYW6TKVC65GXHSPZIFXKRQ,B000JMKRKC,3.0
AHKDYNM3TEUZVPTZ4LTH4TX7TCFA,B00H3LCCRS,5.0
AFKBEIMBSUEPVGMCRFTKJH4CPAWA,B00B8A9I90,3.0
AFVLF2LSREPDVHQFVUTMFC7VJJXQ,B00K6N75LS,1.0
AHZEOY4KJ5VMZCJEKIUHJ5C32Y3Q,B076CJVFKF,5.0
AFIKNMH4AF4LUUJUBKDFDYOVOQ6A,B008DZTE60,5.0
AG74ULUCSXZZDH2NEQNCR6DJAXTQ,B009LRWJQQ,1.0
AEVBUKSNNIGEXF7KUXHG2M5P3OTA,B01LXLTIFZ,5.0
AFUUOWO7PLVFD3OQZ2UMRP5HIHNA,B01KSW4QJA,5.0
AHWKJTOBAW7AZG42QITBHVEKW7KA,B079DVJYLK,5.0
AH353JLMMZIGARXBE5K3AZ5H4EOQ,B00CO4GO7I,5.0
AG54ZLR5XB6A2X3MSYVDNKHDFLWA,B005MT03FQ,5.0
AFRKFJ42SF3W24XFS6VJLNGWCXZQ,B07GX3BR7P,5.0
AGNZBGLZC2V6MH4TO7CFKPRSG5PQ,B01KR4ZQIO,4.0
AG7BOX7LSHKRG37TUNSUWXNYY6EQ,B003ZK58SQ,5.0
AHCUVZD4QMMOHKNOTEV2YK3YQZOQ,B00EF6LY2I,4.0
AFKPJ4Q7LY6HBFEZSGG4PALM4G4A,B00H3LCCRS,3.0
AH7RNLWO62II6YCVYRZIZIZKLNFA,B00TNDID0O,5.0
AFSBSULJOHUZOYMM4UNKPJPVR4NQ,B00BVFM04C,5.0
AGID7RZ7EJXYZIFSHBVTK3GR3VPQ,B00MSR5EJA,5.0
AG4JKD2QTIQ2YINEDV6KRNGG32UQ,B01EN506YM,5.0
AG3OLG6N727UJPC73OMOQ7VVPBBQ,B00QPHSABS,4.0
AEIIUSRH5AKHWIWHS7FRY5HFF5QQ,B00RM5HDYC,4.0
AFTHC7S5OZUN3IOBJJY665Z7UIHQ,B0058UXHHK,5.0
AE5SITJ32GGI5IM3JADTHCYP6USA,B07MGS7HF1,5.0
AEE4VVA7GP4BJOCMDIGSBP3ML2XA,B00TADUV1Q,4.0
AEMJKACDQYJV2FVUITOHKN7S3NWA,B00YQDQ470,4.0
AGVS3WEFGMHQKWMJYWICCAU5VMDQ,B00JCW0BCY,5.0
AGSVCSD3LYLVIX7TFKQLXHFW5DVQ,B00YAE5AFM,5.0
AFRUFCS7RANSIGXJUG3I4XRIZNUA,B008E9VENQ,4.0
AENI2IAFSYEKLZE54NJYTKXQR2YA,B016VAQVXM,5.0
AGLTQUN5WGK2Z2F45JIAZDWJA6CA,B07R9PNH9F,5.0
AHDZAKQG5UZPJOOMFIZXHBAPHPUQ,B00V3L93LC,3.0
AEJ4MCAZXT36ELSXYNSUYYS7SRQA,B00NENSBAQ,5.0
AHAWISM2XIU7M5XFPL3FV2EFSVTA,B009WJWD2S,4.0
AFOYVPUFSJ5PVTG2TBF25C3BGL6Q,B009MZQMAQ,5.0
AHOBISLLMEJB7535SHRDSPSYISHA,B01KXZ9EE4,5.0
AHLY4RH43SATQ7L5DMINYIE2SEPA,B01LWAESYQ,5.0
AHIDY534T5WXIIVD42IX7PCLJY5Q,B002LA0A8O,5.0
AHWP7EEOWL5DUCDYI6EVZJ3QAAHQ,B00O4FK87C,4.0
AEEHUQFF7LSQNQ36JT2AX2FE267A,B00K2EOONI,4.0
AECFVDA3Y23YU3F4RYHNECD2YTCA,B00NWS4AMQ,5.0
AHKOLLZUTP2MYJYVV2PIK5HJQYUQ,B00BFLDUHS,5.0
AGMCEVJUD2DCCTSKQWR5MNFJN3HA,B00TEFTA6M,5.0
AHDLOJJL6DYJH5ORKS3PEB25BFPQ,B07B6HZ5N7,5.0
AFBUFHMI37HAQQJ2WU2MOP5IJ4QQ,B08NS24X2T,1.0
AFYFOG2GVIEI7ZCMAFF5OTWWC2NA,B00D0OPD96,5.0
AFUAX3DDPTUWKUZTACDBMHWQHDSA,B07YL45VW2,5.0
AEG2XJIPLNTBM4VLSMH7GPHD4NNQ,B07HNSYCGG,5.0
AHJYNQGBHPQEESRO3LQVYGC2MKOA,B0066HBGCM,5.0
AE5GY3RHACIV5D7ND3P3IXKKLNUA,B00B5J50OG,3.0
AHUUWQC2VBJ7NWVVN7VBYHPVYKFA,B081MXH4MQ,5.0
AFOMQWRP57TYXRATTRZTM7E6HLEA,B00INCFT80,5.0
AGT7Y2CPBPFPGJLKLEJWBQLQ4M2A,B015X5KBJG,4.0
AHE5LOUQ4BLTQWVDG4FO3Y3KSPVA,B07LG9FS7Q,4.0
AFLPOXA6GXHG7PGTZDGVWQ66MBSA,B002JWD6AS,4.0
AE4W5JNJMTBCQP3E6574M3KXKLYA,B00AP6YRFS,4.0
AFKSBCZRIHRTN3WOFO4QQEOPR7YA,B00FH1IC7K,4.0
AHMTQ7GWWQRLOL6COVDOHCVZFGUA,B00DVWRDN6,5.0
AGYLDBE6XJWSPYAZDLIRNHMP6SGQ,B087JJ2K54,5.0
AG3NZ6X4Q63UQNB7EZPUDYJYUMVA,B079LZR278,4.0
AGC345DNZWNBM5KQY6LNCS66BMXA,B000FC1IRM,3.0
AF22YHZ3C4YFKTKN66SSFOJUJQMA,B084VTC2P3,4.0
AEK6AXLYREHM36KDQD25YYAW2XOQ,B00QFMNCKC,4.0
AHJXFTG2KPNPQQ7WKSF4FTDE6CEA,B0180YBIYY,5.0
AEUDHINUDBREUT6YNN7DT7VTDXBA,B00DKZ6HLS,5.0
AEXSFNMGC2GS52S4K6PJV66SHCJQ,B0063PR97I,4.0
AFSBSULJOHUZOYMM4UNKPJPVR4NQ,B01MXPF3TT,3.0
AFT3AP6X57QDUFHUKUN4DRTAZAGA,B074ZCQSZ6,3.0
AE6H42KFC6ZOY6U7SLG72IKPOKWA,B01KG5GQDS,5.0
AGJVO4ACH3UWPNUQHVJJKTLYND7Q,B005KQ5C2K,3.0
AHDOR7JXUMGVUAHKMFFRFCYPEU4A,B07XRJWH65,5.0
AFAJCAF7DP63WJYZ2A5KMRBTMA6A,B07HDSHP7N,4.0
AETPEV5I4V2WUFFJR5JF2OFUFWLQ,B007JNWCRA,4.0
AFWQJ6QM53U5QAN576XL2H2Y7GRQ,B075HXST4P,3.0
AHOHD7XKZUA3SNCQ2AUGNH4HJPLQ,B006QD261G,5.0
AFRD2K5KVZEPBLF3MRWTPSXT7IMA,B000FBFNT2,5.0
AFNABC7ZAZAE2I6DCDEPBZO4CVOQ,B00HJ9N3JU,4.0
AHJYNQGBHPQEESRO3LQVYGC2MKOA,B003ZDP194,5.0
AFM46MQ4FDSYG3ZQZ5OUKQ5VOYIA,B00AQ3K8IU,5.0
AG4GSCURYMHFM4CB6OXIDXXMJ2AA,B084VTC2P3,5.0
AHIUYDLZV77THINHWVQQDU6N7M2Q,B009ZOZP0W,5.0
AGIB5LFS22HDTLXDZERKUKKPF43A,B00KIXIE3Y,5.0
AG5GQ27T27HCUUYYJM5A4HBYRA4A,B00MS30NQS,4.0
AH5GTXATL7WHGRLAMCMHLDERAEAQ,B007FG9LIE,2.0
AFPP6GACWLXC3UAG54PS3RD4YIUQ,B01MCXUTIU,5.0
AGYMI5PQFZTND2JMOCJ7PIQYILCQ,B000FCKG1G,5.0
AGIKKYG4F5556I73JICVZWOATPUA,B092RXXJDM,5.0
AHKJJZ4Y3HWRMK3ZJYQ6JWTMUQNA,B00896POTO,4.0
AHK6AEC3YEXEFUTSOOZIPGK4YS7Q,B00BSBR5DA,4.0
AF7FHJQEVOIIURX447AF62XH6YPQ,B07DC8LGG7,3.0
AEVVSNMC73ORI7AQU2JEEVMAZZHA,B01N1UN91W,3.0
AFLZMS34KORBGTTVB2HA3YIEJ7OA,B08B7V6CQ8,5.0
AFKC726E2I5GK6TWTOBRRS42OA6Q,B07MLR5WY6,5.0
AHNLXO3KUK77Y46OCABPQI6VYFMA,B00TY3ZOBY,5.0
AGF3VFFX44K54TY3MJHYSKEDHDGQ,B06XHK8WRL,5.0
AHT6NTCN6O7GWQ2Z2JU4NI3SA7ZA,B00B0LP48G,5.0
AHJSMW5GJB6LDLVVAQGNERW6KHYQ,B01NAZ16YW,5.0
AG5HDXEXIZAZAM2O54I3NSC47QUQ,B00T3NN5AC,5.0
AELRXKLYW6TKVC65GXHSPZIFXKRQ,B07XNKRV83,2.0
AHAEZBWHQ62ZL5IZGC3UNYAI34IQ,B08818YQB5,5.0
AEBLDNRCWGXE4X6KQW5DJXZLE63A,B002TS77XY,5.0
AEYYEDH5DBN4SX72IKXOJPQE46VQ,B07MV8SWZF,5.0
AEFM66GQ25QOOTZTVSH5YR6HGKNQ,B00L0N6NAW,5.0
AHB7LEHPUL6IWQX4EOSFXHNIMDMQ,B00K4I391A,3.0
AF4ITZIMMSIC5A22UPOXBHAOEMCA,B00JT1HP5Y,5.0
AFDQOTCJXMX3EK6FZK2XJY6EUMUQ,B017RBIZEC,5.0
AHEW3YKPEON3LWTXPNNDSK2MHA6A,B00A79N8X0,5.0
AG5WUXS4TOWL6D35VD3CR7TKSHJQ,B076CJVFKF,3.0
AH5BTU537HRV4WCY6BIBIDDM2KGQ,B07Q5TL7KM,4.0
AE6E2BZSOCL273XIXORZY3NQUOWQ,B0719WQT7H,5.0
AETVOXSQLZZ5TSMUTRR6PGZYGJ6A,B01KZOA32U,5.0
AGWRX5BARM3RDKTZFVOOXTTTKLDQ,B071J38YF4,5.0
AFMKX4E3KAIDZHROO645SXIDKWRA,B073FC1C5T,4.0
AFPEBMFK7ERTSWVHX6XFMLQAVICQ,B003IGDD7A,5.0
AFKBOBPIF2Q4DIZNWV7GCZCM2LUA,B002PDOOOI,4.0
AE44U3LTPBY3BREGNCPD6XM6BVMQ,B00MJB2ZEW,5.0
AGZRQIITGAAFO6MVET5BQVMRBUMA,B01GJ5LT0O,5.0
AFSIWKOALJ4CUOKCAWRFAPQPBM7Q,B004V49BLU,4.0
AEBSOVPNA36ITQIGGOB565Y2TYBA,B00DB91JQQ,4.0
AEHIQESOBV7SWHUQKN6ZRJ2FHEMA,B01H5RE5B0,5.0
AFMBBTIKTJK2PZM7JOBAGB4MHJBQ,B00BSX4U04,3.0
AG4ELVUDBHS5HRYEYCM4SLQF44DQ,B07HJYTRMD,5.0
AFJRUGDAU6POWSDRX3HFJW5RYRUQ,B000JMKV9Y,4.0
AHWC4F3RYPTJQEARP6EONBUGZBNA,B00F8XLADK,5.0
AGQEGBGEW7AM3Y7HWFGRZ5KXRFBQ,B01N2I97RN,4.0
AGZ53E7UJ2ITT2Q7R5XW3U3TY6IA,B07YKTKHWB,5.0
AE6OEGS7DF3KFK7XHXL4HHUTQDNA,B00FPQA7O8,5.0
AG4AQETGUL5BPP47FCWE4UGDDAHQ,B06Y5PSTB5,5.0
AFADLLV5WAUEU6TQD3FRN73T4LVA,B00JYWUHO4,4.0
AEIIG64ZIQ7OEJGC374EEETV5WVQ,B000FCKB48,5.0
AGJMOKGFXSU2R73MRLQX4GASPTPA,B078GD3DRG,4.0
AHVPBN6JASYQO4ALZFG4SYKHK3FQ,B00C6OHRLS,4.0
AGKW7OG2HN3YYIWFHYXVJVCRYM2A,B01F20E7CO,4.0
AFFI2TWXUBXK74O3ZUGZZPYPB32A,B003XF1XOQ,5.0
AG2UBLW3N73OJKAMMFALTBJ2C46A,B008KUCI3O,5.0
AEE67NOCUB3WM4MHN5YMNEUOF2KA,B0976V6YSL,5.0
AGVF2EXAZYLXOUHSYHBJUPGHFDOA,B073RS5MS6,4.0
AF7LGQTRFQUDCQ4MM4JNU52FNRLQ,B00LXRJICK,5.0
AH3PYEN5DWPX3V2DVNUC7G7BEIMA,B00655U3WE,3.0
AETJPCDF62PNQJBNNDM6T3RCVUXQ,B09Q7XH3N8,5.0
AEUSVHCJKGYRUSDE7KLBKQRPRLFQ,B000FC1MBO,5.0
AEKJULXEWKBTI3A2LL35BQBZARLA,B07D6R3FQ6,3.0
AHCHSRH2K3CZKMIYGWKLXCABU2DQ,B007FG9LIE,5.0
AFC6QLAOZEJFPWJPS4LSHY7SFUDA,B00NIAC886,5.0
AGCWREF4DW6BYM3WKR733DXRQJTA,B00C5R7GIA,5.0
AFE5SULVTCLZ7NEGTEOPDHD2KLWA,B01NBF30MU,5.0
AGCWMYXZKNQTFPKGEAFNK4MYYVAQ,B003JTHWKU,4.0
AGLTQUN5WGK2Z2F45JIAZDWJA6CA,B00OZP5VRS,5.0
AG2GXOELTJ6P2CWH54XNH3P34ECA,B07TDMVLGC,5.0
AEJMJNIYRNFX57SIEOEHUO5CGYDQ,B00OZP5VRS,5.0
AHCFUZ6JL2NDYZTBWLSEWIRL6M3A,B01N7QM9AU,5.0
AEYRFWGFQT5NKOY66C6UQGNCMNRQ,B00BAXFHWM,5.0
AG5XRF7E5UYYYMVPY43YLI3RXK4Q,B007HC3UF6,3.0
AGQZAPEXXHF4GPYZKIRUOCGIZ5PQ,B072M81KPL,5.0
AG74ULUCSXZZDH2NEQNCR6DJAXTQ,B016UE6KTO,5.0
AFZWX7BMOLYDR2DHGWDBXQDGKNYA,B07MCT1GC3,5.0
AEH2XITXPDQSVF4C322OALA3DVEQ,B09TNQKGXY,5.0
AHL244JMPS5NJ3YIBAN7RGSHZI5Q,B005VTVE0U,5.0
AENRLQBQOUYNK54V4O3BWN755JEA,B008J2AH7C,5.0
AGVH7IA4EDWALSJCQGS6RGJG76ZQ,B00Q102M5Y,5.0
AHYQ3UHVXE2RRBUH3TYVXLVIYU2Q,B00D3A97IU,5.0
AHN3OAEVZ3U4WY4K7NSNG3YEFYRA,B004XWPWPE,4.0
AGM3QNFK3X5TLTUQOB2BGUA6SIWQ,B00OR549DS,5.0
AHUKX4TOAOD7NHALIS4LJBUOB4BA,B01N6PUOSU,5.0
AESIGTVGXZT7JIJVQZ465XPMGMEA,B00IR4J6RY,5.0
AH6ONMQ5LPIXRET3TCPWLONLU7RA,B0049H92G8,4.0
AHTPR2A6BDMQWWZTOV463KTZZ2NQ,B07FQMZJZR,4.0
AFK37UOX7MUPAINYNLRFVXBFM2DA,B00AAFIIH2,5.0
AGXVOGSCEWCNUYDMYZVUTRTYO3KQ,B093F7SP44,5.0
AFT42CBLBMI2W2542IOLDPTVAGSA,B00K2EOONI,4.0
AGGX7L7GUWVNTLJBTE7M7U6335IA,B08JMF22F2,5.0
AH4GOGT45RSSWUGOEBUY5S3NLOGA,B0190HN0FU,4.0
AHVPZKI2GQIFI2TN7OVMAGRF5I2Q,B0032UY4FW,1.0
AF2E3BQTS6DKVPPIWDDAT4T7QW7Q,B007OWO0YE,4.0
AH4V54RNANTEHK2T4Z4MPU6CEBVA,B07Y82N2M3,3.0
AG3PZQ7HTC3ISN3H7VJF3OZXW2OQ,B00AEBETU2,5.0
AGLU2YHQC3SIKSNZCR7TDEHSHPTQ,B006ACIMQQ,3.0
AENJVG2LESZIUHTYQZN5PVLETDOA,B07M6F2HBC,5.0
AGRAQLZZ3JG66UPEGRIBSKNAA6QA,B008EYUJDW,4.0
AFRN34R5LJ2KUWKFXVZ32VJNZV7A,B07L2VDHXT,5.0
AFF4ZVAKRWIWQFDWD7ZI6Q4FAKJQ,B07XRJWH65,5.0
AHBWDIEHCDODZYGX4VKNBI54A7XA,B0184ZLSN0,5.0
AGLTCQW6BGU35N2UD3FUOSJOI7LQ,B0106QTOAO,5.0
AFS5WABPGGDX3S74NUQDKYASKHOQ,B07BDKJVWS,5.0
AHBRX4QEUMUQG77A3PANLG6Q456Q,B00A946MNQ,4.0
AGQCXPSCL6UPYONAGATYATVO7VVQ,B0064599HK,5.0
AEXF6NIYLW7U57PLVRYW7OQE25LQ,B08RYQDKP2,5.0
AEW7JJ2EG7UQID6HLZP6YKQO4NZQ,B01GO1M8IK,4.0
AHXSTBGNIKWI5U4EBHCL6KO6O6NQ,B008J2KT1G,4.0
AHHKJXDM3UGMNQBUKQM64ZDT4YPA,B084VTC2P3,5.0
AFUSW6ZVMAEYOA2QTFWINAWONPXQ,B00N7TDP8K,5.0
AGJ3342GZM5VMH5UXD6XPCETJHWQ,B00E06KHOE,5.0
AH6FMAPJBKPIUZI5R3F5QT5DLYTA,B00C0X6LG2,4.0
AEFOEILTDDWVVK7GNNPSX5YOLDOA,B00PUW4J50,5.0
AF3CNNXGEF5HHVJQXK4EOD4JTGDA,B003KGAUUQ,5.0
AEE67NOCUB3WM4MHN5YMNEUOF2KA,B08KWK7DCH,5.0
AENJVG2LESZIUHTYQZN5PVLETDOA,B00JHVUQ70,4.0
AGNAQXZ64NSL2RYPIYN3VBWIYUCA,B01BBXF0HC,5.0
AHOH63LG5V4NTJAZKMVBVPT3BROQ,B00W22J6TU,5.0
AG3VFBXSRRKKVRMRWTFDR4MQQ65A,B082SXNWX8,4.0
AFQJBAGEWRVTH4LISS4US7TJVSJA,B00MSZ3TGW,4.0
AFMBCM5LRPYJJLC6ZJTW5LBHEC6A,B07YJ6SYXK,3.0
AFQ2GDDGQTMJ457P6RPI7M3DDZUQ,B00LH8I7PE,5.0
AEI4TPGU6XI3PQ2VLXGLNBDX7NTA,B07B73H2BX,4.0
AEM6MBDAQLL7D27XJCUX3ZQPFVYQ,B007NZLQAS,4.0
AFL4AIQPI53HESOEUP5DCOABFX2A,B08PW1Z5NN,5.0
AGQGZ3CPKPFKJZ3TOCMOLHQ7HFPA,B00G3L7V0C,5.0
AGWLFUPZZPEUPUVRNISVVNAWPKVA,B0060QM0CY,5.0
AF4ENSTMJN4AVDZ5MJCZUA5LLEPA,B00FKEYHM8,3.0
AF67SZ3SXQBLEMU5OSJLJ77ZHMDQ,B01LQ64674,5.0
AF56XMKNKNKLO6UG2FREL77UAFVQ,B09NJBVM8Z,5.0
AFAUWPEWBCUROL7WWI2EOMP4ZSNA,B07CLH3TJN,5.0
AEI7IODBTYDZYSNFA47BJZRA2CHA,B009ZFP3DA,5.0
AHYCF2DBZ64RSK3X3NIVRI6ZEF4Q,B01MR8641A,3.0
AEIAE56SPDXNP3PTJRJ56ZLIDOMA,B087ZXSPGJ,5.0
AF7XG7HN6JYYE5UVCXU66P2Q7Q3Q,B00WYK0NJ2,5.0
AHBHRDWYELVVRIFRYXGLSOROWFBA,B006ROK1UM,5.0
AHBI3SNA3EKALRT4WBHFOA25RGKA,B008VJH320,5.0
AEWSRRXOPP3CLE25LEUQVBHP6SOA,B00CD6KQSK,5.0
AHFIJ7HPKTGNS3TSAUW7XCSRHG4A,B00OZP5VRS,5.0
AHWI2WSL2TAOVLKQOLLBIRDNV2LQ,B00H1294XO,5.0
AEGYDWDTAV4DC6JQAKCXJIRSLC3A,B0834TWTHX,5.0
AGG5A4ELG7YXFR5UNVIDSD7CG4TA,B016DRV64M,5.0
AHT4PGFBAS76CQM33CNFYFIQLOGQ,B01N1U8IB3,4.0
AHLQE42LM373WENB5HDOYYI4Z7DA,B0181ONKDU,4.0
AEKRSUIVGBVTCTLLFDXZBZBUM53Q,B00G8PW23O,3.0
AGWDQFJHF4FN7KZDXYIIAB53EQOQ,B0127HPQ48,4.0
AGMV7HMM4BJTZKZ7DRO5XUFV5FAQ,B00427ZI2C,4.0
AEB2AFMBQPSN3CWXA2HMFNJPLQ2Q,B01HAK33TC,5.0
AHHK2HJNRAGHYALHKEFRVEZW6HVA,B07NKP3JL4,5.0
AHLTHLO7HBLUELXHVKRYD5ABOPNQ,B07JZ3G2WQ,5.0
AEI7IVEDYUYO37627YNJTPXUPO4A,B01FIT5ITU,5.0
AFI4QEDX43IWUNTZCA6UAD3YN5DQ,B009LRWGZ0,3.0
AH75FWUGZWDA4LRU4P5M3XGMX52A,B01FTEWIBK,5.0
AH2OK4CQGGI3CMYDJC3PCQZNIMVA,B0051GTA2C,5.0
AEK5QSEW657BIVFDHIS7RBDKPFGA,B07WQHHQGM,5.0
AFR6JFNRCGVZPAVPGIPOH5EBF2DA,B00MY8JUD4,5.0
AEPHQCYTCVYMAZU2GOXT5XNKNU4Q,B00J7OQARC,5.0
AFDZZPLXPTNG44AU73JRPW2WYSAA,B003X28734,1.0
AFH2WQ7WK54AABWMB6Y4SAHIR62Q,B003K16PBE,5.0
AGTGTCIN2CNN5KODPB7X5OAMV3SQ,B0098QJQR0,5.0
AGQU5FA73MKWC32ZOLYMCKF75JIQ,B0081MW9LM,4.0
AG7MIAHQQUGP5ZGBP3PDSWKQJ64Q,B079SKH6Q7,5.0
AGVT3EGGJM52G6BBHAU7XIETSEGA,B00A6BQ87W,3.0
AG4JKD2QTIQ2YINEDV6KRNGG32UQ,B00J8U1H3M,5.0
AFBWIOVAQU5VRJPVWNOGKWUWRJIA,B00EYMXM2I,4.0
AGELNALBYJ3DXHJ4QYOTYZJXIQJA,B01NBF30MU,4.0
AFDKD4YMKODJNJA7ACCUQAX4EKJA,B009WQ9YMS,4.0
AGZEH6SK3S4JT6YLSACESLTKWL3Q,B081B66JKD,5.0
AEYSSXVNVHINVXQT44QSCWAEG7RQ,B01M7NO5QM,3.0
AGLSC3ZESDAQWTZ3JNTDE7TUBU2A,B00INIQQVI,5.0
AGDMBLCQUTFW3AGBEEKCAHYM3NPQ,B0192CTMXM,5.0
AELZQ5BULACW2A2FTR7USMVE25BA,B004YW4L5K,5.0
AGSXX33VRK4JYO7WQOUD3YN6F4MQ,B07XNG5L99,4.0
AF3FZBBWPO7J6QKA7H4CBNQVXH3A,B00DGI6OXU,5.0
AH4V54RNANTEHK2T4Z4MPU6CEBVA,B07F6CHPNX,5.0
AGQQXCLGQ66XEONQUPAJGIFMAHUA,B01K4MJVH6,5.0
AGZBLJNTHUOU3OHFWVZKBOMABO7Q,B01N1U8IB3,2.0
AH567I2IMM76K5D5NX7TNEVEQFTQ,B0089LQNFS,4.0
